fips,county,state,iso_3166_2,total_homeowners,total_mortgages,predicted_foreclosure_rate,white_ho_share,RGDP_2012,unemp_rate,api_total_med_owner_cost,api_w_mort_med_owner_cost,api_w_o_mort_med_owner_cost,api_share_never_married,api_share_married,api_share_divorced,api_share_separated,api_share_widowed,api_share_other_than_married,api_share_less_hs,api_share_hs_or_equiv,api_share_some_col_or_assoc,api_share_bachelor,api_share_grad_or_prof,api_month_med_income,api_cost_to_income_ratio
48191,Hall County,Texas,TX,731,272,0.006,0.68,75513,0.0415094339622642,351,919,319,0.262288477034649,0.479049153908139,0.125705076551168,0.0334407735697019,0.0995165189363417,0.520950846091861,0.20892594409024,0.30407062285434,0.334477685139774,0.103972535556645,0.0485532123589995,1671.08333333333,0.210043385029672
48195,Hansford County,Texas,TX,1277,475,0.006,0.615,792363,0.0236794171220401,597,1204,441,0.252154195011338,0.582993197278912,0.0689342403628118,0.026530612244898,0.0693877551020408,0.417006802721089,0.334009857929835,0.261525079733256,0.260075384169324,0.111046680197159,0.0333429979704262,2041.75,0.292396228725358
48217,Hill County,Texas,TX,9057,3773,0.011,0.81,960042,0.0333312834389029,685,1229,410,0.237286317144696,0.531363993991846,0.132894642729419,0.0224232887490165,0.0760317573850225,0.468636006008154,0.16699078379978,0.348186353259491,0.315295510273104,0.116724444068656,0.0528029085989685,2111.25,0.32445233866193
48227,Howard County,Texas,TX,8612,2959,0.02,0.671,8391331,0.0309915869705904,549,1255,383,0.32369618480924,0.432726636331817,0.14081204060203,0.0315365768288414,0.0712285614280714,0.567273363668184,0.197887088692166,0.328211124102221,0.34082178052447,0.0886921663604476,0.0443878403206948,2150.66666666667,0.255269683818971
48233,Hutchinson County,Texas,TX,5047,1877,0.011,0.809,8692809,0.0443384149889445,578,1105,398,0.291924044840998,0.466884008236102,0.152939830702356,0.0205902539464653,0.0676618622740792,0.533115991763898,0.139115860046093,0.330819191284308,0.371254975906139,0.130106851037084,0.0287031217263775,2074.66666666667,0.278598971722365
48247,Jim Hogg County,Texas,TX,1085,244,0.017,0.115,211946,0.0482315112540193,449,1006,288,0.407098121085595,0.407359081419624,0.124217118997912,0.0138308977035491,0.0474947807933194,0.592640918580376,0.253131179960448,0.381015161502966,0.231377719182597,0.106130520764667,0.028345418589321,1613.66666666667,0.278248295806651
48251,Johnson County,Texas,TX,41787,24304,0.012,0.798,6127085,0.0321191371989209,981,1384,475,0.250513950073421,0.556775481004556,0.119884031778305,0.0176211453744493,0.0552053917692684,0.443224518995444,0.14466102622078,0.359687830494876,0.312470369424893,0.128715218263375,0.054465555596076,2653.83333333333,0.369653959680965
48263,Kent County,Texas,TX,214,74,0.001,0.847,380154,0.023454157782516,515,1438,391,0.181996086105675,0.50293542074364,0.117416829745597,0.0195694716242661,0.178082191780822,0.49706457925636,0.156521739130435,0.365217391304348,0.267391304347826,0.108695652173913,0.102173913043478,2361.08333333333,0.218120213178979
48265,Kerr County,Texas,TX,14853,6837,0.008,0.824,1741955,0.0295117639058888,712,1320,470,0.227362475893103,0.528492056203508,0.14321792634769,0.0150840297547984,0.0858435118009,0.471507943796492,0.111368477103301,0.270074547390841,0.34363684771033,0.172177848775293,0.102742279020234,2292.58333333333,0.310566682417942
48275,Knox County,Texas,TX,1042,359,0.011,0.636,165859,0.0321453529000699,418,846,363,0.280913978494624,0.507728494623656,0.085013440860215,0.0144489247311828,0.111895161290323,0.492271505376344,0.211892797319933,0.319514237855946,0.27428810720268,0.119765494137353,0.0745393634840871,2224.16666666667,0.18793555638816
48283,La Salle County,Texas,TX,1561,564,0.027,0.131,7667819,0.0241323833601471,496,1170,410,0.333831093412975,0.454786792765887,0.110834577733532,0.0160942425750788,0.084453293512527,0.545213207234113,0.320063066614111,0.393969255025621,0.208119826566811,0.0660228616476153,0.0118249901458415,1668.25,0.297317548329087
48297,Live Oak County,Texas,TX,2497,563,0.014,0.727,2533580,0.0309372156505915,515,1264,365,0.30755620316403,0.457847626977519,0.122085761865112,0.0250832639467111,0.0874271440466278,0.542152373022481,0.235886852009227,0.35243413864271,0.305086803447857,0.0759985431589171,0.0305936627412893,2000.41666666667,0.257446365340554
48303,Lubbock County,Texas,TX,62504,34253,0.011,0.69,12583659,0.0283969193104152,975,1424,514,0.362849454071751,0.449748033115648,0.113980733960679,0.0215928763648206,0.0518289024871017,0.550251966884352,0.136637649863913,0.253357176597611,0.302888184087995,0.190116292147468,0.117000697303012,2187,0.445816186556927
48309,McLennan County,Texas,TX,53132,28664,0.009,0.702,11475725,0.0333138762699964,909,1358,497,0.346166844174996,0.459354006226446,0.111676634442078,0.0220024987710962,0.0608000163853842,0.540645993773554,0.150958298230834,0.268435393850042,0.336457455770851,0.1559274957877,0.0882213563605729,2115.83333333333,0.429617959826704
48319,Mason County,Texas,TX,957,329,0.005,0.749,125396,0.0320733104238259,578,1303,452,0.244674376141205,0.570906877662812,0.101339013998783,0.00699939135727328,0.076080340839927,0.429093122337188,0.124115983026874,0.264144271570014,0.332743988684583,0.202616690240453,0.0763790664780764,2194.08333333333,0.263435755250864
48329,Midland County,Texas,TX,38390,20695,0.022,0.577,29800548,0.020930386385327,1181,1770,573,0.29011444071714,0.516989551064957,0.121519027976181,0.0216121214066738,0.0497648588350481,0.483010448935043,0.160246024893528,0.255726190591682,0.312934739374654,0.193385655662162,0.0777073894779732,3233.66666666667,0.365220080404082
48339,Montgomery County,Texas,TX,141373,87755,0.012,0.761,26608080,0.0339576288634611,1367,1853,599,0.269595509967099,0.560912578695113,0.102262093147691,0.0175297988365077,0.0497000193535901,0.439087421304887,0.123795328716399,0.231214539226101,0.301931591415027,0.229024103032848,0.114034437609625,3159.58333333333,0.432651984702625
48349,Navarro County,Texas,TX,12528,5219,0.012,0.699,1557660,0.0326232807782623,722,1198,453,0.260487268730537,0.518174443252296,0.119985345301337,0.0189464318425667,0.082406510873263,0.481825556747704,0.212412368552829,0.289308963445168,0.327960691036555,0.113420130195293,0.0568978467701552,2079.25,0.347240591559457
48353,Nolan County,Texas,TX,4070,1402,0.018,0.721,1019287,0.0293696275071633,570,1152,414,0.257499787541429,0.509305685391349,0.120591484660491,0.0275346307470043,0.0850684116597264,0.490694314608651,0.170669770394667,0.356470214792086,0.324833350968152,0.111205163474765,0.0368215003703312,1947.5,0.292682926829268
51121,Montgomery County,Virginia,VA,23114,12732,0.005,0.92,5095291,0.0278271868453299,996,1436,448,0.449007997069776,0.411623222025517,0.0828765032659789,0.0145168182650632,0.0419754593736646,0.588376777974483,0.0655930452132398,0.232034061353191,0.244753625253857,0.21446894929989,0.243150318879823,2097.83333333333,0.474775562087869
51125,Nelson County,Virginia,VA,4459,2837,0.009,0.843,454028,0.027337559429477,832,1383,407,0.218108974358974,0.578766025641026,0.0951923076923077,0.0265224358974359,0.0814102564102564,0.421233974358974,0.144947416552355,0.363877457704618,0.197896662094193,0.171925011431184,0.12135345221765,2571.75,0.323515116166035
51141,Patrick County,Virginia,VA,5154,2444,0.01,0.936,436033,0.0342123056118999,449,1024,282,0.187073437073437,0.541496041496042,0.127559377559378,0.039039039039039,0.104832104832105,0.458503958503959,0.202911877394636,0.353103448275862,0.29455938697318,0.0891187739463602,0.0603065134099617,1931.16666666667,0.232501941831362
51145,Powhatan County,Virginia,VA,9211,6340,0.01,0.924,672376,0.0250990752972259,1313,1621,491,0.246532310704961,0.596524151436031,0.0930156657963447,0.015625,0.0483028720626632,0.403475848563969,0.103525275560623,0.290051311288484,0.306822500950209,0.213559483086279,0.0860414291144052,3333.33333333333,0.3939
51155,Pulaski County,Virginia,VA,8158,4494,0.014,0.942,1303451,0.0336118962762689,709,1111,376,0.238948420218447,0.5282017710092,0.124556386314302,0.0302174137752817,0.0780760086827688,0.4717982289908,0.129412234467338,0.325227599425012,0.341678645583773,0.124421019006548,0.0792605015173295,2318.83333333333,0.305757205491268
51157,Rappahannock County,Virginia,VA,2016,1417,0.007,0.96,288637,0.0248940677966102,1204,1881,534,0.245849802371542,0.527588932806324,0.110355731225296,0.0243478260869565,0.0918577075098814,0.472411067193676,0.115628970775095,0.277545834089671,0.244327464149573,0.190052641132692,0.172445089852968,3142.33333333333,0.383154768218946
51173,Smyth County,Virginia,VA,9618,4433,0.016,0.971,1057409,0.0368754091206633,509,928,315,0.225163022631377,0.513463751438435,0.142654392021481,0.0359800537015727,0.0827387802071347,0.486536248561565,0.163063784360822,0.377724401743617,0.314607241348634,0.0954096610621831,0.0491949114847434,1854.41666666667,0.274479845414101
51187,Warren County,Virginia,VA,11069,6884,0.012,0.93,1671763,0.0279744012411519,1260,1482,379,0.289471250192693,0.491197780175736,0.13278865423154,0.0278094650840142,0.0587328503160166,0.508802219824264,0.134130587236556,0.355996013730484,0.290628575646846,0.150813863359539,0.0684309600265751,2697.25,0.467142459912874
51197,Wythe County,Virginia,VA,8874,4089,0.012,0.973,1661828,0.0355016698126906,487,1033,304,0.239205811937588,0.538925121769999,0.109923222983571,0.0242714439032445,0.0876743994055973,0.461074878230001,0.136363636363636,0.381292261457551,0.290289256198347,0.114340721262209,0.077714124718257,2108.83333333333,0.230933375484075
51510,Alexandria City,Virginia,VA,30297,23143,0.006,0.773,13764945,0.0211700320069546,2360,2773,960,0.383465435938597,0.447577004113575,0.108504217764778,0.0206527695240447,0.0398005726590055,0.552422995886425,0.0708838349448454,0.119424962549367,0.178886354351083,0.300524308865586,0.330280539289119,4951.58333333333,0.476615224086572
51530,Buena Vista City,Virginia,VA,1892,1137,0.007,0.96,1182899,0.0267548906789413,742,1012,402,0.27934179222839,0.482553528945282,0.145321173671689,0.028152260111023,0.0646312450436162,0.517446471054718,0.205191594561187,0.407663782447466,0.232138442521632,0.0805933250927071,0.0744128553770087,1500,0.494666666666667
51540,Charlottesville City,Virginia,VA,10355,6458,0.006,0.84,10712595,0.0235137195121951,1300,1612,536,0.514526894385552,0.326953278366706,0.100706713780919,0.016661758932077,0.0411513545347468,0.673046721633294,0.0946344907258841,0.160676464925229,0.187760734227585,0.261632757846095,0.295295552275207,2608.91666666667,0.498291117002587
51595,Emporia City,Virginia,VA,1187,739,0.014,0.431,1246958,0.0493292946776287,822,1096,344,0.354990118577075,0.353013833992095,0.164278656126482,0.029397233201581,0.0983201581027668,0.646986166007905,0.202797202797203,0.286421911421911,0.346445221445221,0.117424242424242,0.0469114219114219,1609.58333333333,0.510691172663734
51660,Harrisonburg City,Virginia,VA,11664,6959,0.005,0.818,7194035,0.0320719703082137,1023,1266,425,0.533820571933095,0.322386815127287,0.0845636925491735,0.0197674988963555,0.0394614214940894,0.677613184872713,0.154127044503614,0.244579688094332,0.215937618866489,0.211867630277672,0.173488018257893,1518.58333333333,0.673654173297483
51670,Hopewell City,Virginia,VA,4818,3003,0.018,0.662,3727746,0.0429339954479619,858,1075,423,0.360839954597049,0.376674233825199,0.137287173666288,0.0360385925085131,0.0891600454029512,0.623325766174801,0.187592717464599,0.376062036412677,0.283951449763992,0.100809170600135,0.0515846257585974,2113.5,0.405961674946771
51760,Richmond City,Virginia,VA,38776,27137,0.012,0.6,21733731,0.0326411236256369,1255,1555,586,0.512274915409822,0.284607256076083,0.118234119995304,0.0299721412789395,0.0549115672398519,0.715392743923917,0.142410583546609,0.220972280581127,0.239695939493487,0.236601856449826,0.160319339928951,2204.5,0.569290088455432
51775,Salem City,Virginia,VA,5593,3630,0.01,0.962,5849904,0.0276379964388016,967,1384,476,0.308121512709237,0.459917020363394,0.143211407315561,0.0184558157279794,0.0702942438838285,0.540082979636607,0.104152128401954,0.286636427076064,0.315247732030705,0.183414747615725,0.110548964875552,2446.33333333333,0.395285461234501
51820,Waynesboro City,Virginia,VA,6116,3674,0.01,0.906,4848087,0.0287099179716629,1064,1281,396,0.330505457997152,0.421808258186996,0.1343735168486,0.0307902230659706,0.0825225439012814,0.578191741813004,0.129023383768913,0.340646492434663,0.275171939477304,0.151513067400275,0.103645116918845,2376.91666666667,0.447638747677312
53013,Columbia County,Washington,WA,880,481,0.014,0.923,357514,0.0544959128065395,811,1295,399,0.155213984327908,0.641048824593128,0.109101868595539,0.00632911392405063,0.0883062085593731,0.358951175406872,0.0825627476882431,0.217635402906209,0.40885072655218,0.168758256274769,0.1221928665786,2612.41666666667,0.310440524418641
53021,Franklin County,Washington,WA,20119,13092,0.011,0.619,3835969,0.0647495276280013,1139,1392,452,0.348826103031797,0.488261030317969,0.103925314271629,0.0193184619176732,0.0396690904609317,0.511738969682031,0.248045897347041,0.258827153363367,0.310923722613685,0.118555311693812,0.0636479149820954,2411.83333333333,0.47225485453666
55029,Door County,Wisconsin,WI,9916,5435,0.005,0.96,1219263,0.0357747947347843,940,1350,534,0.193758127438231,0.640421158605646,0.0947606862703972,0.00922857502412014,0.0618314526616049,0.359578841394354,0.0545833926115616,0.309005548442168,0.299568454498032,0.210176886233224,0.126665718215014,2739.25,0.343159623984667
55033,Dunn County,Wisconsin,WI,12708,9367,0.002,0.975,1683573,0.0336683624932787,998,1304,541,0.338139931740614,0.483304891922639,0.113026166097838,0.00998293515358362,0.0555460750853242,0.516695108077361,0.0606027033015732,0.333776497525667,0.323879163896891,0.186128960779969,0.0956126744959007,2175.91666666667,0.458657270882003
55039,Fond du Lac County,Wisconsin,WI,30394,19358,0.001,0.968,4903922,0.0280461855094708,987,1342,537,0.275723195723196,0.546825066825067,0.105696465696466,0.00895752895752896,0.0627977427977428,0.453174933174933,0.08226419327248,0.362526115060503,0.325088686044392,0.162158751524839,0.067962254097786,2687.25,0.367289980463299
55045,Green County,Wisconsin,WI,10900,6355,0,0.981,1654351,0.0272985781990521,1072,1411,564,0.262873990685831,0.547860756524944,0.122357355848159,0.0083090427848695,0.0585988541561966,0.452139243475056,0.0764862536226208,0.35051304143495,0.337393279548837,0.161470979869977,0.0741364455236156,2727.5,0.393033913840513
55063,La Crosse County,Wisconsin,WI,29783,18392,0.002,0.964,6857924,0.0275898520084567,1044,1404,535,0.359971466635895,0.474744825705204,0.100905304897878,0.0081089303135523,0.0562694724474703,0.525255174294796,0.0492989597467209,0.254037300130364,0.346449570330167,0.219450873972384,0.130763295820363,2488.58333333333,0.419515788768711
55069,Lincoln County,Wisconsin,WI,10304,5715,0.002,0.983,1456035,0.0352972399150743,803,1163,455,0.227915269346691,0.568323640531477,0.122341554527317,0.00573078065967653,0.0756887549348389,0.431676359468523,0.080969470527506,0.381937957819183,0.356865444176786,0.125510053586353,0.0547170738901726,2613.66666666667,0.307231220507588
55073,Marathon County,Wisconsin,WI,40433,23858,0.002,0.957,8007647,0.0275480219840017,926,1254,493,0.27239092874524,0.565886003238442,0.0946837091915656,0.00979673803902413,0.0572426207857292,0.434113996761559,0.080312212252939,0.34214865414677,0.322865585986852,0.173419131030643,0.0812544165827962,2655.83333333333,0.348666457483527
55081,Monroe County,Wisconsin,WI,13278,7836,0.003,0.966,2290755,0.0285885218580403,911,1272,474,0.272326503451909,0.524412898217207,0.127679041783348,0.0113122799234758,0.0642692766240608,0.475587101782793,0.0926484418069203,0.367415766773681,0.33667347666764,0.140513020073289,0.0627492946784707,2662.16666666667,0.342202466662493
55095,Polk County,Wisconsin,WI,13467,7858,0,0.98,1530850,0.0383723296032553,1005,1355,515,0.231773819178389,0.572051791157471,0.128247434212366,0.00777426661819402,0.0601526888335804,0.427948208842529,0.0615215065962206,0.374055946322648,0.354380733201517,0.146154095491232,0.0638877183883829,2626.91666666667,0.382577800336262
55103,Richland County,Wisconsin,WI,5196,3030,0.005,0.986,793005,0.029868578255675,811,1187,474,0.244576501754135,0.547719624829956,0.133887019402878,0.0075893176773824,0.0662275363356483,0.452280375170044,0.0998845265588914,0.413064995051138,0.299076212471132,0.116380732431541,0.0715935334872979,2460.25,0.329641296616198
55115,Shawano County,Wisconsin,WI,13453,7937,0.003,0.933,1320797,0.0306824109641011,798,1142,459,0.261620462734121,0.553672989310068,0.108834827144686,0.00530030074740196,0.0705714200637227,0.446327010689932,0.0863945813318589,0.453295089331997,0.304627293776134,0.102394857794519,0.0532881777654905,2483.25,0.321353065539112
55129,Washburn County,Wisconsin,WI,5330,2839,0.006,0.971,546439,0.0388349514563107,818,1147,462,0.180880541871921,0.611222290640394,0.123075738916256,0.00823583743842365,0.0765855911330049,0.388777709359606,0.0793814432989691,0.334278350515464,0.354295532646048,0.157216494845361,0.0748281786941581,2365.83333333333,0.345755547728074
